stop_id,stop_name,location_type,wheelchair_boarding
4127,Champlain/Franklin,0,2
4128,Franklin/Morning Calm,0,2
4129,Franklin/Dundas,0,2
4130,Franklin/Main,0,2
4131,501 Franklin Blvd.,0,1
4132,Franklin/Main,0,2
4133,Christopher/South,0,2
4136,Elgin/Galt Ave.,0,2
4137,Elgin/Winter,0,2
4138,Elgin/Avenue,0,2
4139,Elgin/Glamis,0,1
4140,Elgin/Carter,0,1
4141,Elgin/Woodborough,0,2
4142,Elgin/Acorn,0,2
4143,Elgin/Bushnell,0,2
4144,Franklin/Saginaw,0,1
4145,Franklin/Saginaw,0,1
4146,Bishop/Conestoga,0,1
4147,Bishop/Hespeler Rd.,0,2
4148,Elgin/Munch,0,1
4152,Beverly/Kerr,0,1
4153,Laurel/Westminster,0,2
4154,Westminster/Margaret,0,2
4155,Westminster/Duke,0,1
4156,Westminster/King,0,1
4157,Bishop/King,0,2
4158,Hespeler Rd./Dunbar,0,2
4159,Myers/Monsignor Doyle Catholic Secondary School,0,2
4160,Myers/Christopher,0,2
4161,Langs/Hespeler Rd.,0,2
4163,Mckay/South,0,2
4164,Dundas/Beverly,0,1
4168,Lisbon Pines/Madeira,0,2
4169,Champlain/Dundas,0,2
4170,Saginaw/St Benedict Catholic Secondary School,0,2
4171,Saginaw/Cowan,0,2
4172,Burnett/Saginaw,0,2
4173,Burnett/Glenvalley,0,2
4174,Burnett/Essex Point,0,2
4175,Burnett/Country Club,0,2
4176,Franklin/Can-Amera,0,1
4179,Pinebush/Hollywood,0,1
4182,Dunbar/International Village,0,2
4183,Dunbar/Conestoga,0,1
4184,Baintree/Can-Amera,0,1
4185,Arthur Fach/Garth Massey,0,1
4186,Arthur Fach/Coulthard,0,1
4187,Townline/Concession 1 Puslinch,0,2
4188,Townline/Cambridge Gurudwara,0,1
4189,Saginaw/Glenvalley,0,2
4190,Saginaw/Granite Hill,0,2
4191,680 Saginaw Pkwy.,0,2
4192,Saginaw/Light,0,2
4193,Ainslie/Elliott,0,2
4194,Hespeler Rd./Dunbar,0,2
4195,Water/Ainslie,0,1
4196,Myers/Birkinshaw,0,2
4197,Myers/Edgemere,0,2
4198,Myers/Enfield,0,2
4199,Myers/Christopher,0,2
4200,Maple Bush/Dundas,0,2
4201,Maple Bush/Critcher,0,2
4202,Maple Bush/Nottinghill,0,2
4203,Wesley/Faith,0,2
4206,Myers/Ridgehill,0,2
4207,Myers/Water,0,2
4208,Dunbar/International Village,0,2
4209,Mckay/Ballantyne,0,2
4212,Can-Amera/Franklin,0,2
4213,Water/Cambridge To Paris Trail,0,2
4214,Water/Churchill Park,0,2
4215,Water/Churchill Park,0,2
4216,Water/Cambridge To Paris Trail,0,2
4217,Ainslie/Birch,0,2
4218,Ainslie/Elliott,0,2
4219,Dundas/Beverly,0,1
4220,Elgin/Monroe,0,2
4221,Elgin/Hilltop,0,2
4235,Country Club/Morel,0,2
4300,Avenue/Gail (School Special Stop),0,2
5001,Margaret/Maynard (Temporary Stop),0,1
5002,Maple Grove/Fountain (East Side Temporary Stop),0,2
5005,Samuelson/Moscrip (Temporary Stop),0,2
5006,Westwood/Knell (Temporary Stop),0,2
5009,Samuelson/Moscrip (Temporary Stop),0,2
5012,Greenfield/Woodhaven (Temporary Stop),0,2
5013,Greenfield/Franklin (Temporary Stop),0,2
5014,Greenfield/Fifth (Temporary Stop),0,2
5015,Melrose/Krug (Temporary Stop),0,2
5016,Melrose/Krug (Temporary Stop),0,2
5019,Fifth/Greenfield (Temporary Stop),0,2
5020,Greenfield/Franklin (Temporary Stop),0,2
5021,Greenfield/Woodhaven (Temporary Stop),0,2
5022,Guelph/Woodward (Temporary Stop),0,2
5032,Ottawa/Fischer-Hallman (Temporary Stop),0,2
5042,Ottawa/Crosby (Temporary Stop),0,2
5045,Ottawa/Strasburg (Temporary Stop),0,2
5047,Spadina/Highland (Temporary Stop),0,2
5048,Spadina/Highland (Temporary Stop),0,2
5049,Wellington/Weber (Temporary Stop),0,1
5076,Weber/Kitchener Rail Station (Temporary Stop),0,1
5077,Weber/Young (Temporary Stop),0,1
5078,Weber/Frederick (Temporary Stop),0,2
5079,Weber/Young (Temporary Stop),0,1
5080,Weber/Kitchener Rail Station (Temporary Stop),0,1
5081,Victoria/Duke (Temporary Stop),0,1
6001,Conestoga Station,0,1
6002,Northfield Station,0,1
6003,Research & Technology Station,0,1
6004,University Of Waterloo Station,0,1
6005,Laurier-Waterloo Park Station,0,1
6006,Willis Way Station,0,1
6007,Allen Station,0,1
6008,Grand River Hospital Station,0,1
6009,Central Station,0,1
6010,Victoria Park Station,0,1
6011,Queen Station,0,1
6012,Kitchener Market Station,0,1
6013,Borden Station,0,1
6014,Mill Station,0,1
6015,Block Line Station,0,1
6016,Fairway Station,0,1
6017,Sportsworld Station,0,1
6019,Pinebush Station,0,1
6020,Cambridge Centre Station,0,1
6021,Can-Amera Station,0,1
6022,Delta Station,0,1
6023,Pinebush Station,0,1
6024,Fairway Station,0,1
6101,Ainslie Terminal,0,1
6102,Delta Station,0,1
6103,Can-Amera Station,0,1
6104,Cambridge Centre Station,0,1
6105,Pinebush Station,0,1
6107,Sportsworld Station,0,1
6108,Fairway Station,0,1
6109,Block Line Station,0,1
6110,Mill Station,0,1
6111,Borden Station,0,1
6112,Kitchener Market Station,0,1
6113,Frederick Station,0,1
6114,Kitchener City Hall Station,0,1
6115,Central Station,0,1
6116,Grand River Hospital Station,0,1
6117,Allen Station,0,1
6118,Waterloo Public Square Station,0,1
6119,Laurier-Waterloo Park Station,0,1
6120,University Of Waterloo Station,0,1
6121,Research & Technology Station,0,1
6122,Northfield Station,0,1
6123,Conestoga Station,0,1
7000,Snyders/Notre Dame,0,1
7001,Snyders/Notre Dame,0,1
7002,Snyders/Forler,0,2
7003,Snyders/Forler,0,2
7004,Snyders/Brubacher,0,2
7005,Snyders/Coachmans,0,2
7007,Snyders/Foundry,0,2
7008,Waterloo-Oxford District Secondary School,0,2
7009,Waterloo St./Christner,0,2
7010,Waterloo St./Christner,0,2
7011,Waterloo St./Forrest,0,1
7016,Waterloo St./Wilmot Family Resource Centre,0,2
7017,Waterloo St./Wilmot Family Resource Centre,0,1
7018,Waterloo St./Huron,0,2
7019,Waterloo St./Huron,0,2
7020,Huron/Union,0,1
7021,Huron/Union,0,1
7022,Peel/Boullee,0,2
7023,Peel/Boullee,0,2
7024,Peel/Bleams,0,2
7025,Peel/Bleams,0,2
7033,Mackays No Frills New Hamburg,0,1
7035,Waterloo St./Victoria,0,2
7037,Highland/Trussler,0,2
7038,560 Snyders Rd. E.,0,2
7039,560 Snyders Rd. E.,0,2
7040,Highland/Trussler,0,2
7041,Kitchener Gurdwara,0,2
7137,Toyota Cambridge Gate 2,0,1
7139,Toyota Cambridge Gate 1,0,1
8009,Grand/Cedar,0,1
8010,Grand/Fraser,0,1
8011,St Andrews/Grand,0,1
8012,Park Hill/Grand,0,2
place_AST,Ainslie Terminal,1,
place_CBC,Cambridge Centre Station,1,
place_CCD,Conestoga College Doon,1,
place_CML,Conestoga Station (bus),1,
place_ECI,Eastwood CI,1,
place_FVM,Fairway Station (bus),1,
place_GRH,Grand River Hospital Station (lrt),1,
place_HHS,Huron Heights SS,1,
place_KUN,King/University,1,
place_NORT,Northfield Station (bus),1,
place_SMH,St. Mary's High School,1,
place_SPM,Stanley Park,1,
place_SPW,Sportsworld Station,1,
place_SRC,Sunrise Centre,1,
place_TBW,The Boardwalk Station,1,
